date,city,vehicle_count,avg_speed,congestion_level,temperature,heat_index,humidity,rainfall,aqi,air_quality_category,respiratory_cases,heat_related_cases,health_risk_score,risk_level
2025-02-19,Lucknow,237,39,Medium,34.4,35.9,37,0.0,216,Poor,76,8,0.67,Medium
2025-02-19,Shimla,156,48,Medium,12.7,15.0,58,9.2,99,Moderate,30,0,0.37,Low
2025-02-20,Delhi,289,33,Medium,33.9,37.0,78,19.5,224,Poor,104,8,0.67,Medium
2025-02-20,Bangalore,273,35,Medium,22.2,25.1,73,0.0,165,Poor,73,0,0.52,Medium
2025-02-20,Mumbai,291,33,Medium,26.9,28.2,33,0.0,178,Poor,56,0,0.57,Medium
2025-02-20,Chennai,456,15,High,35.8,37.9,52,0.0,256,Poor,97,15,0.82,High
2025-02-20,Ahmedabad,350,27,High,18.7,21.4,68,0.0,212,Poor,83,0,0.65,Medium
2025-02-20,Hyderabad,193,44,Medium,33.7,35.0,33,0.0,174,Poor,48,8,0.61,Medium
2025-02-20,Lucknow,386,23,High,23.6,25.6,49,3.4,228,Poor,96,0,0.7,High
2025-02-20,Shimla,160,48,Medium,10.2,13.1,73,0.0,89,Moderate,43,0,0.34,Low
2025-02-21,Delhi,322,30,Medium,19.7,21.7,49,0.0,244,Poor,80,0,0.61,Medium
2025-02-21,Bangalore,442,16,High,16.3,17.7,36,0.0,192,Poor,78,0,0.6,Medium
2025-02-21,Mumbai,440,17,High,29.3,32.5,79,0.0,223,Poor,108,0,0.73,High
2025-02-21,Chennai,451,15,High,36.0,37.4,34,0.0,232,Poor,106,21,0.79,High
2025-02-21,Ahmedabad,252,37,Medium,22.1,24.3,55,0.0,209,Poor,62,0,0.58,Medium
2025-02-21,Hyderabad,226,40,Medium,39.3,42.5,80,0.0,156,Poor,72,23,0.62,Medium
2025-02-21,Lucknow,324,29,Medium,20.3,22.2,47,0.4,232,Poor,115,0,0.59,Medium
2025-02-21,Shimla,155,48,Medium,27.5,29.1,39,0.0,107,Poor,27,0,0.48,Medium
2025-02-22,Delhi,215,42,Medium,22.9,25.3,61,0.0,228,Poor,73,0,0.61,Medium
2025-02-22,Bangalore,329,29,Medium,30.1,32.0,47,0.0,165,Poor,56,0,0.57,Medium
2025-02-22,Mumbai,471,13,High,27.3,28.8,37,0.0,234,Poor,91,0,0.73,High
2025-02-22,Chennai,359,26,High,32.1,34.7,66,0.0,203,Poor,68,5,0.72,High
2025-02-22,Ahmedabad,228,40,Medium,28.5,30.0,38,7.3,187,Poor,90,0,0.59,Medium
2025-02-22,Hyderabad,303,32,Medium,30.3,33.5,81,0.0,170,Poor,75,0,0.58,Medium
2025-02-22,Lucknow,284,34,Medium,39.0,41.4,61,6.9,214,Poor,76,27,0.7,High
2025-02-22,Shimla,116,53,Low,3.5,5.3,46,0.0,72,Moderate,25,0,0.18,Low
2025-02-23,Delhi,237,39,Medium,34.1,35.6,37,0.0,237,Poor,76,10,0.69,Medium
2025-02-23,Bangalore,245,38,Medium,30.2,32.7,63,0.0,143,Poor,60,0,0.54,Medium
2025-02-23,Mumbai,553,10,High,27.9,30.6,67,0.0,243,Poor,66,0,0.75,High
2025-02-23,Chennai,524,10,High,40.7,43.1,61,0.0,276,Poor,81,27,0.88,High
2025-02-23,Ahmedabad,388,22,High,33.6,36.8,79,0.0,238,Poor,100,11,0.78,High
2025-02-23,Hyderabad,478,12,High,34.8,38.2,84,0.0,210,Poor,70,12,0.75,High
2025-02-23,Lucknow,280,34,Medium,21.8,23.7,47,0.0,217,Poor,70,0,0.58,Medium
2025-02-23,Shimla,187,45,Medium,27.9,30.6,68,0.0,97,Moderate,39,0,0.47,Medium
2025-02-24,Delhi,519,10,High,40.8,43.4,65,0.0,281,Poor,92,33,0.89,High
2025-02-24,Bangalore,322,30,Medium,21.8,25.1,82,17.6,174,Poor,85,0,0.53,Medium
2025-02-24,Mumbai,363,25,High,36.0,38.4,61,0.0,204,Poor,76,13,0.75,High
2025-02-24,Chennai,468,13,High,36.0,39.2,81,0.0,228,Poor,74,23,0.78,High
2025-02-24,Ahmedabad,445,16,High,28.8,30.4,39,0.0,249,Poor,112,0,0.76,High
2025-02-24,Hyderabad,417,19,High,41.7,43.7,49,0.0,194,Poor,62,31,0.78,High
2025-02-24,Lucknow,328,29,Medium,19.7,21.7,50,16.0,232,Poor,98,0,0.59,Medium
2025-02-24,Shimla,151,49,Medium,19.4,21.0,41,0.0,89,Moderate,25,0,0.4,Medium
2025-02-25,Delhi,233,40,Medium,23.0,24.8,44,0.0,229,Poor,87,0,0.61,Medium
2025-02-25,Bangalore,227,40,Medium,23.6,25.0,34,0.0,129,Poor,42,0,0.48,Medium
2025-02-25,Mumbai,538,10,High,24.2,26.3,53,11.7,262,Poor,70,0,0.75,High
2025-02-25,Chennai,475,13,High,26.9,30.2,82,0.0,248,Poor,74,0,0.75,High
2025-02-25,Ahmedabad,409,20,High,25.2,28.0,71,0.0,258,Poor,76,0,0.75,High
2025-02-25,Hyderabad,471,13,High,35.5,38.7,80,0.0,214,Poor,77,17,0.76,High
2025-02-25,Lucknow,361,25,High,20.9,22.7,46,0.0,242,Poor,112,0,0.7,High
2025-02-25,Shimla,172,46,Medium,11.7,13.3,41,15.6,110,Poor,35,0,0.37,Low
2025-02-26,Delhi,533,10,High,36.4,37.6,31,0.0,301,Poor,135,18,0.88,High
2025-02-26,Bangalore,371,24,High,25.4,27.9,62,0.0,182,Poor,84,0,0.65,Medium
2025-02-26,Mumbai,257,37,Medium,35.1,38.2,78,0.0,189,Poor,82,12,0.64,Medium
2025-02-26,Chennai,276,35,Medium,39.8,41.9,53,0.0,211,Poor,61,20,0.7,High
2025-02-26,Ahmedabad,490,11,High,30.6,33.9,83,2.6,247,Poor,96,1,0.77,High
2025-02-26,Hyderabad,387,22,High,32.7,35.2,62,0.0,219,Poor,66,5,0.75,High
2025-02-26,Lucknow,310,31,Medium,21.7,24.3,64,0.0,245,Poor,77,0,0.62,Medium
2025-02-26,Shimla,172,46,Medium,5.4,8.7,83,0.0,107,Poor,48,0,0.33,Low
2025-02-27,Delhi,375,24,High,39.9,41.9,49,0.0,255,Poor,110,37,0.85,High
2025-02-27,Bangalore,177,46,Medium,20.3,21.7,34,0.0,127,Poor,34,0,0.45,Medium
2025-02-27,Mumbai,450,15,High,29.4,32.0,65,16.1,239,Poor,106,0,0.75,High
2025-02-27,Chennai,329,29,Medium,25.5,27.5,49,0.0,219,Poor,60,0,0.61,Medium
2025-02-27,Ahmedabad,285,34,Medium,40.3,42.8,62,10.3,223,Poor,63,20,0.72,High
2025-02-27,Hyderabad,301,32,Medium,36.9,40.3,85,12.4,196,Poor,50,25,0.66,Medium
2025-02-27,Lucknow,341,28,Medium,24.2,26.6,60,0.0,229,Poor,104,0,0.62,Medium
2025-02-27,Shimla,86,56,Low,27.9,30.6,68,0.0,75,Moderate,24,0,0.35,Low
2025-02-28,Delhi,552,10,High,17.6,20.2,65,0.0,304,Poor,95,0,0.76,High
2025-02-28,Bangalore,248,38,Medium,21.5,23.6,52,0.0,157,Poor,68,0,0.5,Medium
2025-02-28,Mumbai,562,10,High,26.7,30.1,84,6.9,270,Poor,81,0,0.78,High
2025-02-28,Chennai,311,31,Medium,39.5,41.1,40,0.0,227,Poor,87,30,0.72,High
2025-02-28,Ahmedabad,180,45,Medium,44.7,48.0,82,0.0,193,Poor,59,54,0.71,High
2025-02-28,Hyderabad,388,22,High,39.4,41.0,40,0.0,200,Poor,60,20,0.77,High
2025-02-28,Lucknow,331,29,Medium,15.0,16.3,32,0.0,227,Poor,97,0,0.55,Medium
2025-02-28,Shimla,176,46,Medium,18.8,21.6,69,0.0,119,Poor,50,0,0.43,Medium
2025-03-01,Delhi,267,36,Medium,23.1,25.6,63,0.0,245,Poor,73,0,0.63,Medium
2025-03-01,Bangalore,239,39,Medium,32.2,35.1,73,0.0,141,Poor,55,3,0.55,Medium
2025-03-01,Mumbai,455,15,High,37.3,40.1,69,0.0,229,Poor,109,26,0.79,High
2025-03-01,Chennai,308,31,Medium,27.0,28.9,47,0.0,213,Poor,81,0,0.61,Medium
2025-03-01,Ahmedabad,300,32,Medium,30.2,32.5,58,0.0,201,Poor,86,0,0.62,Medium
2025-03-01,Hyderabad,203,43,Medium,41.0,43.0,49,0.0,177,Poor,45,38,0.66,Medium
2025-03-01,Lucknow,416,19,High,23.1,26.3,80,0.0,245,Poor,87,0,0.72,High
2025-03-01,Shimla,171,46,Medium,10.9,12.7,45,0.0,96,Moderate,37,0,0.35,Low
2025-03-02,Delhi,590,10,High,31.3,33.7,60,0.0,321,Poor,99,4,0.85,High
2025-03-02,Bangalore,274,35,Medium,28.9,31.6,67,0.0,141,Poor,58,0,0.53,Medium
2025-03-02,Mumbai,614,10,High,27.0,29.2,54,7.3,282,Poor,126,0,0.8,High
2025-03-02,Chennai,455,15,High,26.1,27.7,41,7.3,252,Poor,90,0,0.75,High
2025-03-02,Ahmedabad,366,25,High,34.0,35.8,46,0.0,249,Poor,78,14,0.8,High
2025-03-02,Hyderabad,325,29,Medium,38.9,40.3,34,0.0,199,Poor,93,13,0.67,Medium
2025-03-02,Lucknow,238,39,Medium,19.8,23.1,82,0.0,222,Poor,91,0,0.58,Medium
2025-03-02,Shimla,134,51,Low,21.3,24.2,73,5.6,99,Moderate,32,0,0.33,Low
2025-03-03,Delhi,402,21,High,34.2,37.3,77,6.8,241,Poor,95,8,0.79,High
2025-03-03,Bangalore,193,44,Medium,30.4,32.3,47,0.0,130,Poor,57,0,0.53,Medium
2025-03-03,Mumbai,266,36,Medium,31.5,33.3,44,0.0,202,Poor,60,5,0.63,Medium
2025-03-03,Chennai,200,43,Medium,28.4,31.4,74,0.1,177,Poor,74,0,0.58,Medium
2025-03-03,Ahmedabad,233,40,Medium,23.4,26.0,66,0.0,190,Poor,51,0,0.56,Medium
2025-03-03,Hyderabad,447,16,High,38.4,41.6,81,0.0,228,Poor,83,27,0.8,High
2025-03-03,Lucknow,224,41,Medium,27.6,28.8,30,0.0,199,Poor,89,0,0.6,Medium
2025-03-03,Shimla,132,51,Low,7.5,10.1,65,9.3,97,Moderate,37,0,0.24,Low
2025-03-04,Delhi,547,10,High,26.8,29.4,64,14.6,300,Poor,145,0,0.82,High
2025-03-04,Bangalore,450,15,High,17.2,18.6,35,0.0,200,Poor,80,0,0.62,Medium
2025-03-04,Mumbai,634,10,High,35.0,37.9,73,11.9,285,Poor,80,17,0.85,High
2025-03-04,Chennai,227,40,Medium,30.6,32.1,37,0.0,188,Poor,55,2,0.6,Medium
2025-03-04,Ahmedabad,213,42,Medium,29.3,32.2,73,10.0,195,Poor,89,0,0.61,Medium
2025-03-04,Hyderabad,307,31,Medium,30.9,32.3,36,0.0,180,Poor,77,2,0.6,Medium
2025-03-04,Lucknow,409,20,High,39.8,43.0,81,0.0,236,Poor,78,25,0.82,High
2025-03-04,Shimla,159,48,Medium,17.3,20.3,75,7.8,85,Moderate,23,0,0.38,Low
2025-03-05,Delhi,394,22,High,35.9,38.5,65,0.0,260,Poor,76,11,0.83,High
2025-03-05,Bangalore,308,31,Medium,21.1,23.9,69,0.0,165,Poor,48,0,0.51,Medium
2025-03-05,Mumbai,485,12,High,22.7,24.1,35,0.0,233,Poor,64,0,0.7,High
2025-03-05,Chennai,417,19,High,24.2,25.8,39,0.0,226,Poor,79,0,0.7,High
2025-03-05,Ahmedabad,423,18,High,43.4,46.4,74,0.0,258,Poor,88,20,0.87,High
2025-03-05,Hyderabad,480,12,High,36.4,38.0,40,0.0,219,Poor,76,11,0.77,High
2025-03-05,Lucknow,403,21,High,30.5,31.8,32,0.0,263,Poor,96,1,0.79,High
2025-03-05,Shimla,172,46,Medium,2.7,4.5,45,0.0,118,Poor,42,0,0.33,Low
2025-03-06,Delhi,495,10,High,24.2,26.6,61,0.0,271,Poor,105,0,0.76,High
2025-03-06,Bangalore,372,24,High,21.1,23.6,63,0.0,163,Poor,69,0,0.6,Medium
2025-03-06,Mumbai,515,10,High,35.8,38.9,78,0.0,240,Poor,84,19,0.8,High
2025-03-06,Chennai,329,29,Medium,33.9,36.0,53,0.0,193,Poor,66,7,0.63,Medium
2025-03-06,Ahmedabad,182,45,Medium,44.5,46.7,56,10.9,168,Poor,65,32,0.67,Medium
2025-03-06,Hyderabad,324,29,Medium,34.0,36.4,60,0.0,204,Poor,57,13,0.65,Medium
2025-03-06,Lucknow,363,25,High,31.3,33.3,49,0.0,238,Poor,99,3,0.77,High
2025-03-06,Shimla,200,43,Medium,26.0,29.0,75,0.0,97,Moderate,37,0,0.45,Medium
2025-03-07,Delhi,413,20,High,13.6,16.1,63,0.0,257,Poor,124,0,0.67,Medium
2025-03-07,Bangalore,210,42,Medium,30.5,33.5,75,0.0,142,Poor,67,1,0.54,Medium
2025-03-07,Mumbai,557,10,High,36.5,37.7,31,2.7,252,Poor,119,25,0.82,High
2025-03-07,Chennai,505,10,High,31.1,32.9,45,0.0,275,Poor,81,3,0.81,High
2025-03-07,Ahmedabad,435,17,High,31.0,34.4,85,12.4,233,Poor,76,3,0.76,High
2025-03-07,Hyderabad,282,34,Medium,34.6,37.4,70,0.0,163,Poor,79,10,0.6,Medium
2025-03-07,Lucknow,188,45,Medium,20.6,22.5,48,0.0,185,Poor,60,0,0.53,Medium
2025-03-07,Shimla,157,48,Medium,6.8,8.6,46,0.0,103,Poor,42,0,0.33,Low
2025-03-08,Delhi,311,31,Medium,12.5,15.2,67,0.0,218,Poor,58,0,0.52,Medium
2025-03-08,Bangalore,392,22,High,23.1,26.1,74,4.0,169,Poor,81,0,0.62,Medium
2025-03-08,Mumbai,251,38,Medium,34.4,37.2,70,0.0,201,Poor,95,15,0.65,Medium
2025-03-08,Chennai,306,31,Medium,37.2,39.5,57,0.0,216,Poor,105,11,0.69,Medium
2025-03-08,Ahmedabad,363,25,High,32.3,34.5,54,0.0,240,Poor,74,7,0.78,High
2025-03-08,Hyderabad,323,30,Medium,20.2,22.4,56,12.4,189,Poor,52,0,0.54,Medium
2025-03-08,Lucknow,164,47,Medium,31.1,34.1,76,0.0,194,Poor,81,1,0.62,Medium
2025-03-08,Shimla,93,55,Low,5.0,6.2,30,0.0,63,Moderate,17,0,0.18,Low
2025-03-09,Delhi,410,20,High,17.9,20.1,54,0.0,254,Poor,71,0,0.7,High
2025-03-09,Bangalore,320,30,Medium,21.8,23.6,44,1.2,170,Poor,50,0,0.52,Medium
2025-03-09,Mumbai,518,10,High,30.1,32.4,58,0.0,269,Poor,87,0,0.8,High
2025-03-09,Chennai,412,20,High,27.4,29.4,50,0.0,226,Poor,110,0,0.72,High
2025-03-09,Ahmedabad,188,45,Medium,25.6,27.5,48,0.1,187,Poor,66,0,0.57,Medium
2025-03-09,Hyderabad,460,14,High,41.1,43.4,57,9.2,205,Poor,71,22,0.79,High
2025-03-09,Lucknow,265,36,Medium,34.7,37.7,74,0.0,214,Poor,60,11,0.67,Medium
2025-03-09,Shimla,168,47,Medium,9.5,11.9,60,0.0,97,Moderate,29,0,0.34,Low
2025-03-10,Delhi,284,34,Medium,21.5,24.3,70,15.3,226,Poor,81,0,0.59,Medium
2025-03-10,Bangalore,184,45,Medium,18.7,20.4,42,0.0,147,Poor,73,0,0.47,Medium
2025-03-10,Mumbai,610,10,High,31.8,34.1,57,0.0,265,Poor,79,4,0.81,High
2025-03-10,Chennai,249,38,Medium,37.5,39.0,37,0.0,186,Poor,91,11,0.65,Medium
2025-03-10,Ahmedabad,351,26,High,44.5,47.8,82,0.0,221,Poor,77,56,0.83,High
2025-03-10,Hyderabad,361,25,High,40.3,43.0,67,0.0,188,Poor,62,22,0.76,High
2025-03-10,Lucknow,349,27,Medium,31.9,33.8,48,0.0,232,Poor,105,5,0.67,Medium
2025-03-10,Shimla,150,49,Medium,26.1,27.5,36,2.9,85,Moderate,31,0,0.44,Medium
2025-03-11,Delhi,549,10,High,29.1,31.5,60,0.0,305,Poor,131,0,0.83,High
2025-03-11,Bangalore,325,29,Medium,17.1,19.7,64,0.0,156,Poor,52,0,0.47,Medium
2025-03-11,Mumbai,383,23,High,33.6,35.3,43,13.0,231,Poor,77,12,0.77,High
2025-03-11,Chennai,425,18,High,41.4,43.0,39,6.7,245,Poor,66,34,0.84,High
2025-03-11,Ahmedabad,246,38,Medium,24.6,27.4,70,6.2,186,Poor,51,0,0.56,Medium
2025-03-11,Hyderabad,346,27,Medium,26.7,28.4,43,0.0,181,Poor,77,0,0.57,Medium
2025-03-11,Lucknow,294,33,Medium,31.4,33.6,54,0.0,229,Poor,70,5,0.66,Medium
2025-03-11,Shimla,85,56,Low,5.2,8.4,79,0.0,62,Moderate,22,0,0.18,Low
2025-03-12,Delhi,413,20,High,32.2,34.1,47,8.7,259,Poor,117,6,0.8,High
2025-03-12,Bangalore,158,48,Medium,25.1,27.6,62,0.0,113,Poor,49,0,0.47,Medium
2025-03-12,Mumbai,357,26,High,35.2,38.5,82,6.7,215,Poor,59,19,0.76,High
2025-03-12,Chennai,299,32,Medium,40.8,42.8,51,0.0,221,Poor,103,33,0.72,High
2025-03-12,Ahmedabad,264,36,Medium,23.3,26.2,72,0.0,201,Poor,77,0,0.57,Medium
2025-03-12,Hyderabad,469,13,High,29.9,32.9,75,0.0,212,Poor,65,0,0.72,High
2025-03-12,Lucknow,372,24,High,25.0,28.0,75,0.0,259,Poor,93,0,0.75,High
2025-03-12,Shimla,77,57,Low,13.3,16.0,68,0.0,71,Moderate,24,0,0.24,Low
2025-03-13,Delhi,247,38,Medium,17.7,19.2,38,0.0,207,Poor,70,0,0.54,Medium
2025-03-13,Bangalore,431,18,High,20.0,21.8,44,0.0,214,Poor,100,0,0.66,Medium
2025-03-13,Mumbai,342,27,Medium,31.5,34.3,71,6.2,186,Poor,81,2,0.61,Medium
2025-03-13,Chennai,449,16,High,36.3,37.7,36,0.0,238,Poor,108,18,0.8,High
2025-03-13,Ahmedabad,404,21,High,18.5,21.6,78,0.0,234,Poor,101,0,0.68,Medium
2025-03-13,Hyderabad,239,39,Medium,31.5,32.9,35,0.0,189,Poor,83,3,0.61,Medium
2025-03-13,Lucknow,381,23,High,27.4,29.6,56,0.0,260,Poor,121,0,0.77,High
2025-03-13,Shimla,72,57,Low,17.4,18.7,33,0.0,69,Moderate,18,0,0.27,Low
2025-03-14,Delhi,419,19,High,37.9,40.1,56,0.4,264,Poor,72,30,0.84,High
2025-03-14,Bangalore,280,34,Medium,31.0,32.3,33,0.0,142,Poor,58,3,0.55,Medium
2025-03-14,Mumbai,578,10,High,24.3,27.5,80,0.0,264,Poor,100,0,0.75,High
2025-03-14,Chennai,387,22,High,25.6,28.2,64,0.0,225,Poor,83,0,0.71,High
2025-03-14,Ahmedabad,479,12,High,26.5,28.3,45,0.0,275,Poor,122,0,0.78,High
2025-03-14,Hyderabad,467,14,High,34.0,35.3,32,13.3,221,Poor,94,9,0.76,High
2025-03-14,Lucknow,197,44,Medium,17.5,19.1,41,0.0,204,Poor,60,0,0.54,Medium
2025-03-14,Shimla,193,44,Medium,22.0,24.7,68,0.0,110,Poor,48,0,0.44,Medium
2025-03-15,Delhi,514,10,High,13.4,15.2,45,0.0,306,Poor,104,0,0.73,High
2025-03-15,Bangalore,179,46,Medium,18.9,22.2,83,0.0,151,Poor,51,0,0.48,Medium
2025-03-15,Mumbai,405,20,High,34.0,35.3,33,0.0,237,Poor,79,15,0.78,High
2025-03-15,Chennai,463,14,High,30.9,32.2,33,0.0,263,Poor,114,1,0.8,High
2025-03-15,Ahmedabad,460,14,High,29.5,31.7,55,0.0,238,Poor,100,0,0.75,High
2025-03-15,Hyderabad,465,14,High,21.1,23.9,71,0.0,242,Poor,89,0,0.7,High
2025-03-15,Lucknow,209,42,Medium,20.9,24.2,83,14.2,212,Poor,96,0,0.57,Medium
2025-03-15,Shimla,115,53,Low,12.6,15.3,67,18.1,92,Moderate,39,0,0.27,Low
2025-03-16,Delhi,505,10,High,29.5,32.5,74,0.0,274,Poor,136,0,0.8,High
2025-03-16,Bangalore,351,26,High,29.2,30.7,37,0.0,192,Poor,72,0,0.69,Medium
2025-03-16,Mumbai,478,12,High,27.8,30.6,69,0.0,242,Poor,75,0,0.75,High
2025-03-16,Chennai,360,25,High,36.5,38.7,54,15.7,222,Poor,107,11,0.78,High
2025-03-16,Ahmedabad,187,45,Medium,31.9,35.2,82,0.1,194,Poor,96,3,0.62,Medium
2025-03-16,Hyderabad,452,15,High,21.2,23.8,66,8.9,230,Poor,68,0,0.69,Medium
2025-03-16,Lucknow,257,37,Medium,23.3,26.5,80,0.0,234,Poor,91,0,0.62,Medium
2025-03-16,Shimla,138,50,Low,2.1,5.3,80,0.0,92,Moderate,32,0,0.2,Low
2025-03-17,Delhi,409,20,High,23.4,26.4,74,14.8,276,Poor,83,0,0.76,High
2025-03-17,Bangalore,154,48,Medium,23.1,25.5,61,0.0,134,Poor,60,0,0.48,Medium
2025-03-17,Mumbai,548,10,High,36.5,38.3,45,0.0,268,Poor,95,13,0.84,High
2025-03-17,Chennai,272,35,Medium,30.1,33.1,74,0.0,191,Poor,81,0,0.61,Medium
2025-03-17,Ahmedabad,255,37,Medium,32.3,35.3,75,0.0,220,Poor,59,8,0.66,Medium
2025-03-17,Hyderabad,458,15,High,34.9,37.5,65,0.0,233,Poor,100,8,0.78,High
2025-03-17,Lucknow,272,35,Medium,30.9,33.6,67,0.0,210,Poor,102,1,0.64,Medium
2025-03-17,Shimla,84,56,Low,12.0,14.5,63,2.9,91,Moderate,25,0,0.26,Low
2025-03-18,Delhi,213,42,Medium,14.4,17.3,72,0.7,200,Poor,67,0,0.51,Medium
2025-03-18,Bangalore,232,40,Medium,33.5,35.3,45,5.8,164,Poor,43,9,0.59,Medium
2025-03-18,Mumbai,436,17,High,35.0,37.0,51,0.0,216,Poor,89,16,0.76,High
2025-03-18,Chennai,334,28,Medium,35.3,37.5,56,0.0,210,Poor,87,16,0.67,Medium
2025-03-18,Ahmedabad,226,40,Medium,40.8,42.6,44,0.0,182,Poor,73,20,0.66,Medium
2025-03-18,Hyderabad,316,30,Medium,33.1,34.5,34,0.0,185,Poor,73,10,0.62,Medium
2025-03-18,Lucknow,275,35,Medium,25.4,28.4,75,3.1,216,Poor,96,0,0.61,Medium
2025-03-18,Shimla,190,44,Medium,22.8,24.4,40,0.0,104,Poor,34,0,0.44,Medium
2025-03-19,Delhi,324,29,Medium,10.9,14.1,81,0.0,254,Poor,125,0,0.56,Medium
2025-03-19,Bangalore,448,16,High,30.8,32.6,46,2.8,208,Poor,87,2,0.72,High
2025-03-19,Mumbai,399,21,High,22.6,24.9,58,0.0,232,Poor,93,0,0.7,High
2025-03-19,Chennai,271,35,Medium,40.9,42.8,47,0.0,208,Poor,69,22,0.7,High
2025-03-19,Ahmedabad,449,16,High,26.8,29.7,73,0.0,236,Poor,94,0,0.73,High
2025-03-19,Hyderabad,205,43,Medium,34.3,36.3,49,0.0,153,Poor,60,7,0.58,Medium
2025-03-19,Lucknow,225,40,Medium,28.0,30.4,60,0.0,205,Poor,78,0,0.61,Medium
2025-03-19,Shimla,134,51,Low,26.3,29.3,76,0.0,81,Moderate,30,0,0.34,Low
2025-03-20,Delhi,339,28,Medium,26.5,29.4,72,10.1,239,Poor,73,0,0.65,Medium
2025-03-20,Bangalore,383,23,High,32.1,34.9,70,0.0,190,Poor,88,7,0.71,High
2025-03-20,Mumbai,640,10,High,28.3,29.5,30,0.0,292,Poor,82,0,0.82,High
2025-03-20,Chennai,447,16,High,41.6,44.9,82,2.5,244,Poor,75,29,0.84,High
2025-03-20,Ahmedabad,264,36,Medium,33.5,35.1,40,12.4,226,Poor,67,6,0.67,Medium
2025-03-20,Hyderabad,417,19,High,34.3,36.3,50,0.0,205,Poor,74,6,0.74,High
2025-03-20,Lucknow,237,39,Medium,29.1,31.2,52,0.0,220,Poor,57,0,0.64,Medium
2025-03-20,Shimla,131,51,Low,6.6,7.9,33,0.0,74,Moderate,34,0,0.2,Low
2025-03-21,Delhi,227,40,Medium,24.0,26.2,55,0.0,236,Poor,100,0,0.62,Medium
2025-03-21,Bangalore,293,33,Medium,19.6,23.0,84,0.0,157,Poor,52,0,0.49,Medium
2025-03-21,Mumbai,320,30,Medium,37.0,39.1,53,0.0,206,Poor,88,18,0.67,Medium
2025-03-21,Chennai,349,27,Medium,34.6,37.0,59,15.8,214,Poor,66,16,0.67,Medium
2025-03-21,Ahmedabad,363,25,High,27.8,29.6,46,0.0,234,Poor,65,0,0.74,High
2025-03-21,Hyderabad,199,43,Medium,33.5,35.3,46,1.4,160,Poor,44,10,0.59,Medium
2025-03-21,Lucknow,268,36,Medium,22.1,23.8,43,0.0,201,Poor,58,0,0.57,Medium
2025-03-21,Shimla,56,59,Low,25.6,28.8,79,0.0,60,Moderate,19,0,0.31,Low
2025-03-22,Delhi,413,20,High,13.8,16.9,78,0.0,266,Poor,106,0,0.69,Medium
2025-03-22,Bangalore,273,35,Medium,16.1,17.5,34,0.0,155,Poor,44,0,0.46,Medium
2025-03-22,Mumbai,552,10,High,25.5,28.6,78,0.0,244,Poor,100,0,0.74,High
2025-03-22,Chennai,535,10,High,24.3,26.7,60,0.0,247,Poor,118,0,0.73,High
2025-03-22,Ahmedabad,381,23,High,36.8,38.9,52,0.0,223,Poor,92,15,0.78,High
2025-03-22,Hyderabad,333,28,Medium,20.8,23.2,60,0.0,173,Poor,61,0,0.52,Medium
2025-03-22,Lucknow,187,45,Medium,14.9,18.1,79,0.0,198,Poor,76,0,0.51,Medium
2025-03-22,Shimla,128,51,Low,26.6,29.0,59,0.0,75,Moderate,23,0,0.34,Low
2025-03-23,Delhi,442,16,High,35.2,38.1,73,0.0,288,Poor,118,10,0.86,High
2025-03-23,Bangalore,386,23,High,33.7,37.1,84,0.0,205,Poor,66,9,0.74,High
2025-03-23,Mumbai,534,10,High,25.7,28.6,72,0.0,254,Poor,122,0,0.75,High
2025-03-23,Chennai,227,40,Medium,27.9,29.1,31,0.0,188,Poor,83,0,0.59,Medium
2025-03-23,Ahmedabad,442,16,High,44.7,46.5,45,0.0,240,Poor,65,55,0.86,High
2025-03-23,Hyderabad,421,19,High,28.0,29.4,35,0.0,230,Poor,101,0,0.73,High
2025-03-23,Lucknow,337,28,Medium,17.1,19.3,55,0.0,215,Poor,66,0,0.55,Medium
2025-03-23,Shimla,123,52,Low,17.6,21.0,84,0.0,91,Moderate,35,0,0.3,Low
2025-03-24,Delhi,336,28,Medium,40.2,42.1,48,0.0,246,Poor,77,32,0.75,High
2025-03-24,Bangalore,416,19,High,20.4,22.6,54,18.6,197,Poor,95,0,0.64,Medium
2025-03-24,Mumbai,483,12,High,33.0,36.0,76,0.0,226,Poor,102,5,0.76,High
2025-03-24,Chennai,526,10,High,41.2,43.3,53,0.0,266,Poor,73,35,0.87,High
2025-03-24,Ahmedabad,314,31,Medium,37.6,39.2,41,5.9,207,Poor,52,21,0.68,Medium
2025-03-24,Hyderabad,236,39,Medium,28.0,30.3,57,1.1,151,Poor,63,0,0.54,Medium
2025-03-24,Lucknow,238,39,Medium,21.8,23.5,43,0.0,197,Poor,74,0,0.56,Medium
2025-03-24,Shimla,195,44,Medium,17.6,19.2,39,13.6,96,Moderate,39,0,0.4,Medium
2025-03-25,Delhi,519,10,High,10.2,13.1,72,7.2,293,Poor,80,0,0.7,High
2025-03-25,Bangalore,374,24,High,29.6,32.8,81,0.0,164,Poor,71,0,0.66,Medium
2025-03-25,Mumbai,307,31,Medium,33.2,36.6,84,0.0,204,Poor,56,11,0.64,Medium
2025-03-25,Chennai,262,36,Medium,28.6,29.9,33,0.0,181,Poor,71,0,0.58,Medium
2025-03-25,Ahmedabad,385,23,High,33.0,35.2,55,0.0,229,Poor,96,6,0.77,High
