date,city,temperature,humidity,rainfall,aqi,heat_index,air_quality_category
2025-08-15,Lucknow,13.8,55,0.0,191,16.0,Poor
2025-08-15,Shimla,15.5,61,4.5,94,17.9,Moderate
2025-08-16,Delhi,37.6,41,0.0,290,39.2,Poor
2025-08-16,Bangalore,19.8,68,0.0,200,22.5,Poor
2025-08-16,Mumbai,26.0,81,0.0,221,29.2,Poor
2025-08-16,Chennai,32.7,52,16.6,192,34.8,Poor
2025-08-16,Ahmedabad,44.3,81,0.5,262,47.5,Poor
2025-08-16,Hyderabad,27.8,38,0.0,152,29.3,Poor
2025-08-16,Lucknow,22.8,76,0.0,202,25.8,Poor
2025-08-16,Shimla,23.7,78,1.6,97,26.8,Moderate
2025-08-17,Delhi,38.4,34,0.0,206,39.8,Poor
2025-08-17,Bangalore,28.5,32,18.9,151,29.8,Poor
2025-08-17,Mumbai,29.6,59,10.1,242,32.0,Poor
2025-08-17,Chennai,36.1,50,0.0,262,38.1,Poor
2025-08-17,Ahmedabad,37.1,83,9.0,204,40.4,Poor
2025-08-17,Hyderabad,34.1,39,0.0,171,35.7,Poor
2025-08-17,Lucknow,26.3,69,0.0,255,29.1,Poor
2025-08-17,Shimla,21.4,34,0.0,85,22.8,Moderate
2025-08-18,Delhi,23.1,55,0.0,214,25.3,Poor
2025-08-18,Bangalore,28.4,47,19.6,123,30.3,Poor
2025-08-18,Mumbai,31.2,75,16.7,230,34.2,Poor
2025-08-18,Chennai,36.6,43,0.0,225,38.3,Poor
2025-08-18,Ahmedabad,40.5,55,0.0,184,42.7,Poor
2025-08-18,Hyderabad,36.8,40,0.0,207,38.4,Poor
2025-08-18,Lucknow,17.4,35,0.0,214,18.8,Poor
2025-08-18,Shimla,13.4,71,0.0,78,16.2,Moderate
2025-08-19,Delhi,36.1,45,0.0,248,37.9,Poor
2025-08-19,Bangalore,16.1,68,0.0,179,18.8,Poor
2025-08-19,Mumbai,26.2,77,0.0,193,29.3,Poor
2025-08-19,Chennai,42.0,79,0.0,175,45.2,Poor
2025-08-19,Ahmedabad,44.2,60,0.0,188,46.6,Poor
2025-08-19,Hyderabad,25.7,80,0.0,168,28.9,Poor
2025-08-19,Lucknow,17.6,78,0.0,258,20.7,Poor
2025-08-19,Shimla,14.8,65,0.0,81,17.4,Moderate
2025-08-20,Delhi,31.0,51,12.3,277,33.0,Poor
2025-08-20,Bangalore,19.4,50,0.0,199,21.4,Poor
2025-08-20,Mumbai,36.4,36,0.0,253,37.8,Poor
2025-08-20,Chennai,31.1,42,16.2,185,32.8,Poor
2025-08-20,Ahmedabad,25.6,79,0.0,236,28.8,Poor
2025-08-20,Hyderabad,22.6,36,0.0,144,24.0,Poor
2025-08-20,Lucknow,15.3,67,0.0,243,18.0,Poor
2025-08-20,Shimla,4.2,66,0.0,86,6.8,Moderate
2025-08-21,Delhi,27.3,47,0.0,316,29.2,Poor
2025-08-21,Bangalore,33.5,75,0.0,133,36.5,Poor
2025-08-21,Mumbai,33.2,85,0.0,252,36.6,Poor
2025-08-21,Chennai,41.5,46,0.0,270,43.3,Poor
2025-08-21,Ahmedabad,31.3,32,0.0,213,32.6,Poor
2025-08-21,Hyderabad,30.3,82,0.0,171,33.6,Poor
2025-08-21,Lucknow,20.9,50,0.0,202,22.9,Poor
2025-08-21,Shimla,8.5,42,0.0,83,10.2,Moderate
2025-08-22,Delhi,23.0,32,0.0,308,24.3,Poor
2025-08-22,Bangalore,16.6,53,17.9,149,18.7,Poor
2025-08-22,Mumbai,25.9,45,1.4,200,27.7,Poor
2025-08-22,Chennai,37.0,72,11.6,243,39.9,Poor
2025-08-22,Ahmedabad,29.7,64,0.0,258,32.3,Poor
2025-08-22,Hyderabad,30.7,41,0.0,198,32.3,Poor
2025-08-22,Lucknow,14.7,39,11.8,222,16.3,Poor
2025-08-22,Shimla,17.9,38,0.0,69,19.4,Moderate
2025-08-23,Delhi,38.5,84,0.0,232,41.9,Poor
2025-08-23,Bangalore,28.7,78,0.0,152,31.8,Poor
2025-08-23,Mumbai,27.5,64,0.0,168,30.1,Poor
2025-08-23,Chennai,27.8,84,0.0,241,31.2,Poor
2025-08-23,Ahmedabad,35.1,37,0.0,222,36.6,Poor
2025-08-23,Hyderabad,22.7,30,0.0,221,23.9,Poor
2025-08-23,Lucknow,27.4,46,16.0,260,29.2,Poor
2025-08-23,Shimla,25.5,61,0.0,110,27.9,Poor
2025-08-24,Delhi,25.6,37,0.0,289,27.1,Poor
2025-08-24,Bangalore,29.8,74,0.0,212,32.8,Poor
2025-08-24,Mumbai,22.4,70,0.0,231,25.2,Poor
2025-08-24,Chennai,38.8,52,0.0,229,40.9,Poor
2025-08-24,Ahmedabad,20.0,38,0.0,186,21.5,Poor
2025-08-24,Hyderabad,30.9,40,0.0,241,32.5,Poor
2025-08-24,Lucknow,12.7,54,0.0,182,14.9,Poor
2025-08-24,Shimla,8.6,80,0.0,92,11.8,Moderate
2025-08-25,Delhi,39.0,76,11.7,273,42.0,Poor
2025-08-25,Bangalore,24.5,53,0.0,139,26.6,Poor
2025-08-25,Mumbai,33.3,53,0.0,175,35.4,Poor
2025-08-25,Chennai,36.2,35,0.0,192,37.6,Poor
2025-08-25,Ahmedabad,33.6,84,0.0,215,37.0,Poor
2025-08-25,Hyderabad,20.7,39,0.0,170,22.3,Poor
2025-08-25,Lucknow,21.9,30,0.0,236,23.1,Poor
2025-08-25,Shimla,15.8,43,0.0,88,17.5,Moderate
2025-08-26,Delhi,22.8,56,4.8,288,25.0,Poor
2025-08-26,Bangalore,27.1,82,17.8,178,30.4,Poor
2025-08-26,Mumbai,23.8,84,0.0,201,27.2,Poor
2025-08-26,Chennai,33.0,66,16.8,214,35.6,Poor
2025-08-26,Ahmedabad,33.1,75,0.0,238,36.1,Poor
2025-08-26,Hyderabad,29.6,47,13.8,212,31.5,Poor
2025-08-26,Lucknow,28.7,53,0.0,247,30.8,Poor
2025-08-26,Shimla,22.4,32,13.8,71,23.7,Moderate
2025-08-27,Delhi,24.7,55,0.0,243,26.9,Poor
2025-08-27,Bangalore,18.8,60,0.0,156,21.2,Poor
2025-08-27,Mumbai,28.3,64,0.0,260,30.9,Poor
2025-08-27,Chennai,41.3,77,0.0,238,44.4,Poor
2025-08-27,Ahmedabad,32.9,59,0.0,258,35.3,Poor
2025-08-27,Hyderabad,41.1,50,0.0,168,43.1,Poor
2025-08-27,Lucknow,26.2,37,18.5,193,27.7,Poor
2025-08-27,Shimla,12.5,37,0.0,61,14.0,Moderate
2025-08-28,Delhi,11.7,42,0.0,227,13.4,Poor
2025-08-28,Bangalore,26.9,33,0.0,130,28.2,Poor
2025-08-28,Mumbai,31.3,46,7.1,276,33.1,Poor
2025-08-28,Chennai,36.1,67,1.1,183,38.8,Poor
2025-08-28,Ahmedabad,19.0,81,0.0,253,22.2,Poor
2025-08-28,Hyderabad,28.7,74,0.0,210,31.7,Poor
2025-08-28,Lucknow,20.9,66,0.0,202,23.5,Poor
2025-08-28,Shimla,19.9,39,0.0,78,21.5,Moderate
2025-08-29,Delhi,33.0,68,0.0,235,35.7,Poor
2025-08-29,Bangalore,17.1,69,0.0,217,19.9,Poor
2025-08-29,Mumbai,31.7,57,4.1,208,34.0,Poor
2025-08-29,Chennai,32.4,47,18.4,204,34.3,Poor
2025-08-29,Ahmedabad,29.8,49,0.0,232,31.8,Poor
2025-08-29,Hyderabad,20.1,42,0.0,212,21.8,Poor
2025-08-29,Lucknow,18.6,75,0.0,225,21.6,Poor
2025-08-29,Shimla,6.3,33,18.6,75,7.6,Moderate
2025-08-30,Delhi,36.7,71,0.0,244,39.5,Poor
2025-08-30,Bangalore,29.3,32,0.0,127,30.6,Poor
2025-08-30,Mumbai,25.0,38,0.0,185,26.5,Poor
2025-08-30,Chennai,35.9,74,0.0,212,38.9,Poor
2025-08-30,Ahmedabad,26.4,83,0.0,217,29.7,Poor
2025-08-30,Hyderabad,36.5,45,0.0,209,38.3,Poor
2025-08-30,Lucknow,35.5,76,19.7,225,38.5,Poor
2025-08-30,Shimla,4.1,79,0.0,57,7.3,Moderate
2025-08-31,Delhi,31.0,78,0.0,231,34.1,Poor
2025-08-31,Bangalore,25.4,79,2.1,157,28.6,Poor
2025-08-31,Mumbai,27.9,57,12.4,198,30.2,Poor
2025-08-31,Chennai,35.8,53,19.7,240,37.9,Poor
2025-08-31,Ahmedabad,41.6,30,6.4,188,42.8,Poor
2025-08-31,Hyderabad,24.5,32,8.3,229,25.8,Poor
2025-08-31,Lucknow,21.7,63,11.4,231,24.2,Poor
2025-08-31,Shimla,4.7,44,0.6,84,6.5,Moderate
2025-09-01,Delhi,25.8,50,0.0,241,27.8,Poor
2025-09-01,Bangalore,22.2,84,19.7,132,25.6,Poor
2025-09-01,Mumbai,28.8,56,6.1,197,31.0,Poor
2025-09-01,Chennai,30.9,53,0.0,229,33.0,Poor
2025-09-01,Ahmedabad,35.0,61,0.0,268,37.4,Poor
2025-09-01,Hyderabad,27.2,82,0.0,160,30.5,Poor
2025-09-01,Lucknow,27.7,35,0.0,244,29.1,Poor
2025-09-01,Shimla,10.9,41,0.0,58,12.5,Moderate
2025-09-02,Delhi,16.0,58,0.0,238,18.3,Poor
2025-09-02,Bangalore,25.4,32,5.5,188,26.7,Poor
2025-09-02,Mumbai,32.8,43,9.1,170,34.5,Poor
2025-09-02,Chennai,32.7,36,0.0,271,34.1,Poor
2025-09-02,Ahmedabad,43.7,52,0.0,226,45.8,Poor
2025-09-02,Hyderabad,25.0,77,0.0,155,28.1,Poor
2025-09-02,Lucknow,14.7,33,3.5,251,16.0,Poor
2025-09-02,Shimla,18.3,43,0.0,71,20.0,Moderate
2025-09-03,Delhi,22.8,59,17.6,203,25.2,Poor
2025-09-03,Bangalore,23.4,33,0.0,138,24.7,Poor
2025-09-03,Mumbai,37.7,64,0.0,288,40.3,Poor
2025-09-03,Chennai,28.6,58,5.4,234,30.9,Poor
2025-09-03,Ahmedabad,26.2,80,0.0,272,29.4,Poor
2025-09-03,Hyderabad,24.6,57,0.0,188,26.9,Poor
2025-09-03,Lucknow,14.8,56,0.0,230,17.0,Poor
2025-09-03,Shimla,8.9,78,0.0,107,12.0,Poor
2025-09-04,Delhi,16.3,70,7.0,220,19.1,Poor
2025-09-04,Bangalore,20.4,76,0.3,167,23.4,Poor
2025-09-04,Mumbai,23.2,67,0.0,229,25.9,Poor
2025-09-04,Chennai,40.2,51,0.0,208,42.2,Poor
2025-09-04,Ahmedabad,34.4,44,0.0,200,36.2,Poor
2025-09-04,Hyderabad,26.9,46,17.7,171,28.7,Poor
2025-09-04,Lucknow,14.4,50,0.0,209,16.4,Poor
2025-09-04,Shimla,13.2,41,0.0,78,14.8,Moderate
2025-09-05,Delhi,16.1,66,0.0,237,18.7,Poor
2025-09-05,Bangalore,16.5,56,0.0,171,18.7,Poor
2025-09-05,Mumbai,35.8,71,0.0,246,38.6,Poor
2025-09-05,Chennai,38.2,51,0.0,228,40.2,Poor
2025-09-05,Ahmedabad,25.4,39,15.9,199,27.0,Poor
2025-09-05,Hyderabad,35.3,70,0.0,176,38.1,Poor
2025-09-05,Lucknow,18.8,84,0.0,199,22.2,Poor
2025-09-05,Shimla,22.1,81,8.7,98,25.3,Moderate
2025-09-06,Delhi,22.2,63,0.0,246,24.7,Poor
2025-09-06,Bangalore,20.9,77,0.0,147,24.0,Poor
2025-09-06,Mumbai,35.2,30,0.0,236,36.4,Poor
2025-09-06,Chennai,26.3,50,0.0,208,28.3,Poor
2025-09-06,Ahmedabad,35.9,67,0.0,212,38.6,Poor
2025-09-06,Hyderabad,24.5,77,0.0,205,27.6,Poor
2025-09-06,Lucknow,36.6,54,0.0,261,38.8,Poor
2025-09-06,Shimla,7.3,70,0.0,96,10.1,Moderate
2025-09-07,Delhi,16.8,33,0.0,260,18.1,Poor
2025-09-07,Bangalore,30.2,74,0.0,190,33.2,Poor
2025-09-07,Mumbai,24.9,58,0.0,209,27.2,Poor
2025-09-07,Chennai,39.2,35,0.0,262,40.6,Poor
2025-09-07,Ahmedabad,30.7,72,15.0,235,33.6,Poor
2025-09-07,Hyderabad,40.1,49,12.2,193,42.1,Poor
2025-09-07,Lucknow,28.4,78,0.0,271,31.5,Poor
2025-09-07,Shimla,9.3,81,0.0,92,12.5,Moderate
2025-09-08,Delhi,22.0,62,0.0,226,24.5,Poor
2025-09-08,Bangalore,24.4,64,1.0,171,27.0,Poor
2025-09-08,Mumbai,33.8,72,0.0,247,36.7,Poor
2025-09-08,Chennai,29.2,76,4.7,224,32.2,Poor
2025-09-08,Ahmedabad,44.6,79,0.0,177,47.8,Poor
2025-09-08,Hyderabad,29.9,51,6.1,164,31.9,Poor
2025-09-08,Lucknow,12.4,78,0.0,222,15.5,Poor
2025-09-08,Shimla,2.8,78,0.0,70,5.9,Moderate
2025-09-09,Delhi,22.6,34,8.3,289,24.0,Poor
2025-09-09,Bangalore,24.1,58,0.0,181,26.4,Poor
2025-09-09,Mumbai,29.9,56,0.0,197,32.1,Poor
2025-09-09,Chennai,41.1,58,11.0,228,43.4,Poor
2025-09-09,Ahmedabad,38.6,76,0.0,246,41.6,Poor
2025-09-09,Hyderabad,32.9,43,0.0,187,34.6,Poor
2025-09-09,Lucknow,27.7,60,0.0,219,30.1,Poor
2025-09-09,Shimla,27.2,70,0.0,94,30.0,Moderate
2025-09-10,Delhi,34.9,67,0.0,272,37.6,Poor
2025-09-10,Bangalore,22.4,63,0.0,187,24.9,Poor
2025-09-10,Mumbai,29.2,71,0.0,273,32.0,Poor
2025-09-10,Chennai,37.5,71,0.0,204,40.3,Poor
2025-09-10,Ahmedabad,24.9,76,0.0,246,27.9,Poor
2025-09-10,Hyderabad,40.7,72,0.0,145,43.6,Poor
2025-09-10,Lucknow,29.4,33,0.0,230,30.7,Poor
2025-09-10,Shimla,9.4,60,0.0,103,11.8,Poor
2025-09-11,Delhi,29.8,61,0.0,240,32.2,Poor
2025-09-11,Bangalore,26.4,65,1.3,147,29.0,Poor
2025-09-11,Mumbai,23.2,41,0.0,228,24.8,Poor
2025-09-11,Chennai,37.0,33,0.0,175,38.3,Poor
2025-09-11,Ahmedabad,36.4,84,0.0,249,39.8,Poor
2025-09-11,Hyderabad,35.7,59,0.0,203,38.1,Poor
2025-09-11,Lucknow,22.8,48,0.2,230,24.7,Poor
2025-09-11,Shimla,8.4,80,0.0,87,11.6,Moderate
2025-09-12,Delhi,15.5,76,0.0,320,18.5,Poor
2025-09-12,Bangalore,32.6,49,0.0,170,34.6,Poor
2025-09-12,Mumbai,33.0,64,15.8,197,35.6,Poor
2025-09-12,Chennai,31.4,38,15.7,194,32.9,Poor
2025-09-12,Ahmedabad,42.7,51,0.0,189,44.7,Poor
2025-09-12,Hyderabad,36.2,32,0.0,195,37.5,Poor
2025-09-12,Lucknow,23.5,62,0.0,220,26.0,Poor
2025-09-12,Shimla,2.7,78,0.0,109,5.8,Poor
2025-09-13,Delhi,30.1,75,0.0,232,33.1,Poor
2025-09-13,Bangalore,19.9,39,0.0,128,21.5,Poor
2025-09-13,Mumbai,27.7,37,0.0,188,29.2,Poor
2025-09-13,Chennai,41.3,42,0.0,208,43.0,Poor
2025-09-13,Ahmedabad,40.3,57,0.0,229,42.6,Poor
2025-09-13,Hyderabad,34.1,32,0.0,229,35.4,Poor
2025-09-13,Lucknow,36.2,59,0.0,202,38.6,Poor
2025-09-13,Shimla,25.3,64,17.4,96,27.9,Moderate
2025-09-14,Delhi,19.1,58,7.2,322,21.4,Poor
2025-09-14,Bangalore,26.2,46,0.0,170,28.0,Poor
2025-09-14,Mumbai,26.4,81,0.0,206,29.6,Poor
2025-09-14,Chennai,40.2,36,0.0,192,41.6,Poor
2025-09-14,Ahmedabad,41.3,50,12.1,214,43.3,Poor
2025-09-14,Hyderabad,22.1,78,0.0,186,25.2,Poor
2025-09-14,Lucknow,12.9,45,0.0,206,14.7,Poor
2025-09-14,Shimla,24.6,74,0.0,93,27.6,Moderate
2025-09-15,Delhi,25.7,72,0.0,237,28.6,Poor
2025-09-15,Bangalore,23.2,77,14.3,150,26.3,Poor
2025-09-15,Mumbai,36.8,69,15.6,219,39.6,Poor
2025-09-15,Chennai,38.3,55,0.0,223,40.5,Poor
2025-09-15,Ahmedabad,21.3,63,0.0,244,23.8,Poor
2025-09-15,Hyderabad,20.6,71,0.0,204,23.4,Poor
2025-09-15,Lucknow,15.8,34,6.3,246,17.2,Poor
2025-09-15,Shimla,14.7,77,0.0,61,17.8,Moderate
2025-09-16,Delhi,24.0,82,0.0,291,27.3,Poor
2025-09-16,Bangalore,32.4,41,0.0,203,34.0,Poor
2025-09-16,Mumbai,22.9,84,5.2,217,26.3,Poor
2025-09-16,Chennai,35.7,31,0.0,194,36.9,Poor
2025-09-16,Ahmedabad,28.0,68,10.1,220,30.7,Poor
2025-09-16,Hyderabad,23.7,60,0.0,180,26.1,Poor
2025-09-16,Lucknow,32.6,39,0.0,207,34.2,Poor
2025-09-16,Shimla,4.8,43,0.0,84,6.5,Moderate
2025-09-17,Delhi,38.3,57,0.0,206,40.6,Poor
2025-09-17,Bangalore,18.9,81,0.0,133,22.1,Poor
2025-09-17,Mumbai,26.6,52,0.0,244,28.7,Poor
2025-09-17,Chennai,38.1,82,0.0,247,41.4,Poor
2025-09-17,Ahmedabad,42.9,72,11.6,203,45.8,Poor
2025-09-17,Hyderabad,23.2,67,0.0,186,25.9,Poor
2025-09-17,Lucknow,35.5,35,12.9,211,36.9,Poor
2025-09-17,Shimla,9.2,60,0.0,71,11.6,Moderate
2025-09-18,Delhi,30.3,75,0.0,297,33.3,Poor
2025-09-18,Bangalore,31.6,81,0.0,176,34.8,Poor
2025-09-18,Mumbai,36.9,72,0.0,272,39.8,Poor
2025-09-18,Chennai,32.4,43,0.0,208,34.1,Poor
2025-09-18,Ahmedabad,27.7,49,0.0,249,29.7,Poor
2025-09-18,Hyderabad,33.0,58,0.0,210,35.3,Poor
2025-09-18,Lucknow,32.0,68,16.8,207,34.7,Poor
2025-09-18,Shimla,3.1,78,0.0,111,6.2,Poor
2025-09-19,Delhi,40.2,40,10.6,243,41.8,Poor
2025-09-19,Bangalore,22.4,79,0.0,168,25.6,Poor
2025-09-19,Mumbai,36.7,85,0.0,218,40.1,Poor
2025-09-19,Chennai,39.2,32,0.0,256,40.5,Poor
2025-09-19,Ahmedabad,32.1,43,0.0,263,33.8,Poor
2025-09-19,Hyderabad,20.2,56,0.0,163,22.4,Poor
2025-09-19,Lucknow,37.0,40,0.0,222,38.6,Poor
2025-09-19,Shimla,21.9,61,13.0,62,24.3,Moderate
2025-09-20,Delhi,23.9,69,0.0,289,26.7,Poor
2025-09-20,Bangalore,30.1,39,0.1,148,31.7,Poor
2025-09-20,Mumbai,36.5,84,0.0,259,39.9,Poor
2025-09-20,Chennai,39.7,51,0.0,195,41.7,Poor
2025-09-20,Ahmedabad,25.5,80,0.0,277,28.7,Poor
2025-09-20,Hyderabad,32.3,83,0.0,161,35.6,Poor
2025-09-20,Lucknow,13.8,76,0.0,195,16.8,Poor
2025-09-20,Shimla,24.0,49,0.0,105,26.0,Poor
2025-09-21,Delhi,34.6,30,0.0,249,35.8,Poor
2025-09-21,Bangalore,33.0,40,0.0,128,34.6,Poor
2025-09-21,Mumbai,38.0,49,0.0,230,40.0,Poor
2025-09-21,Chennai,25.7,47,0.0,174,27.6,Poor
2025-09-21,Ahmedabad,37.7,71,0.0,275,40.5,Poor
2025-09-21,Hyderabad,32.6,66,0.0,184,35.2,Poor
2025-09-21,Lucknow,38.0,35,18.8,226,39.4,Poor
2025-09-21,Shimla,25.5,68,12.0,90,28.2,Moderate
2025-09-22,Delhi,38.4,39,0.0,191,40.0,Poor
2025-09-22,Bangalore,24.5,78,0.0,172,27.6,Poor
2025-09-22,Mumbai,33.4,40,0.0,234,35.0,Poor
2025-09-22,Chennai,28.2,68,0.0,264,30.9,Poor
2025-09-22,Ahmedabad,35.7,44,0.0,202,37.5,Poor
2025-09-22,Hyderabad,21.8,68,10.0,160,24.5,Poor
2025-09-22,Lucknow,17.8,42,0.0,249,19.5,Poor
2025-09-22,Shimla,16.3,61,0.0,82,18.7,Moderate
2025-09-23,Delhi,40.1,41,0.0,261,41.7,Poor
2025-09-23,Bangalore,21.0,70,0.0,132,23.8,Poor
2025-09-23,Mumbai,26.3,51,10.8,271,28.3,Poor
2025-09-23,Chennai,35.2,63,5.8,236,37.7,Poor
2025-09-23,Ahmedabad,32.4,48,0.0,199,34.3,Poor
2025-09-23,Hyderabad,31.8,35,11.1,153,33.2,Poor
2025-09-23,Lucknow,19.3,79,0.0,251,22.5,Poor
2025-09-23,Shimla,14.8,79,0.0,121,18.0,Poor
2025-09-24,Delhi,15.2,59,0.0,314,17.6,Poor
2025-09-24,Bangalore,28.5,68,0.0,196,31.2,Poor
2025-09-24,Mumbai,23.9,65,0.0,226,26.5,Poor
2025-09-24,Chennai,39.0,76,0.0,201,42.0,Poor
2025-09-24,Ahmedabad,38.9,75,0.0,243,41.9,Poor
2025-09-24,Hyderabad,26.9,84,0.0,195,30.3,Poor
2025-09-24,Lucknow,21.8,81,0.0,189,25.0,Poor
2025-09-24,Shimla,22.3,35,15.9,87,23.7,Moderate
2025-09-25,Delhi,28.1,74,0.0,290,31.1,Poor
2025-09-25,Bangalore,29.0,64,18.5,116,31.6,Poor
2025-09-25,Mumbai,26.5,64,0.0,277,29.1,Poor
2025-09-25,Chennai,39.5,48,0.0,223,41.4,Poor
2025-09-25,Ahmedabad,24.2,83,0.0,273,27.5,Poor
2025-09-25,Hyderabad,28.7,75,0.0,184,31.7,Poor
2025-09-25,Lucknow,37.7,83,0.0,197,41.0,Poor
2025-09-25,Shimla,27.0,58,0.0,113,29.3,Poor
2025-09-26,Delhi,30.8,72,6.0,275,33.7,Poor
2025-09-26,Bangalore,21.3,46,0.0,163,23.1,Poor
2025-09-26,Mumbai,22.8,82,6.9,206,26.1,Poor
2025-09-26,Chennai,31.7,46,0.0,271,33.5,Poor
2025-09-26,Ahmedabad,42.2,60,0.0,251,44.6,Poor
2025-09-26,Hyderabad,21.0,59,0.0,234,23.4,Poor
2025-09-26,Lucknow,14.2,30,0.0,207,15.4,Poor
2025-09-26,Shimla,20.1,79,0.0,107,23.3,Poor
2025-09-27,Delhi,39.0,33,0.0,283,40.3,Poor
2025-09-27,Bangalore,22.9,42,0.0,182,24.6,Poor
2025-09-27,Mumbai,23.8,36,0.0,173,25.2,Poor
2025-09-27,Chennai,28.4,73,0.0,251,31.3,Poor
2025-09-27,Ahmedabad,36.0,36,0.0,196,37.4,Poor
2025-09-27,Hyderabad,21.8,35,0.0,208,23.2,Poor
2025-09-27,Lucknow,20.8,85,0.0,215,24.2,Poor
2025-09-27,Shimla,2.9,71,0.0,83,5.7,Moderate
2025-09-28,Delhi,35.0,44,0.0,227,36.8,Poor
2025-09-28,Bangalore,25.9,37,0.0,181,27.4,Poor
2025-09-28,Mumbai,29.0,70,16.8,232,31.8,Poor
2025-09-28,Chennai,39.4,46,8.4,224,41.2,Poor
2025-09-28,Ahmedabad,38.8,59,0.0,220,41.2,Poor
2025-09-28,Hyderabad,32.8,49,0.0,160,34.8,Poor
2025-09-28,Lucknow,31.0,67,0.0,224,33.7,Poor
2025-09-28,Shimla,10.0,30,0.0,124,11.2,Poor
2025-09-29,Delhi,22.3,42,0.0,231,24.0,Poor
2025-09-29,Bangalore,29.9,84,0.0,186,33.3,Poor
2025-09-29,Mumbai,33.9,65,0.0,208,36.5,Poor
2025-09-29,Chennai,37.9,71,4.2,208,40.7,Poor
2025-09-29,Ahmedabad,20.6,80,0.0,204,23.8,Poor
2025-09-29,Hyderabad,20.1,36,0.0,162,21.5,Poor
2025-09-29,Lucknow,18.5,48,0.0,198,20.4,Poor
2025-09-29,Shimla,14.2,57,0.0,99,16.5,Moderate
2025-09-30,Delhi,40.3,64,0.0,313,42.9,Poor
2025-09-30,Bangalore,28.1,64,3.8,180,30.7,Poor
2025-09-30,Mumbai,33.0,70,17.0,277,35.8,Poor
2025-09-30,Chennai,41.0,84,1.9,214,44.4,Poor
2025-09-30,Ahmedabad,44.9,66,0.0,222,47.5,Poor
2025-09-30,Hyderabad,22.2,75,0.0,237,25.2,Poor
2025-09-30,Lucknow,15.6,67,4.0,251,18.3,Poor
2025-09-30,Shimla,12.1,78,0.0,107,15.2,Poor
2025-10-01,Delhi,15.2,48,0.0,267,17.1,Poor
2025-10-01,Bangalore,27.8,52,0.0,149,29.9,Poor
2025-10-01,Mumbai,26.8,58,0.0,227,29.1,Poor
2025-10-01,Chennai,27.5,62,0.0,247,30.0,Poor
2025-10-01,Ahmedabad,36.7,65,16.8,194,39.3,Poor
2025-10-01,Hyderabad,20.5,73,4.6,225,23.4,Poor
2025-10-01,Lucknow,35.2,77,0.0,208,38.3,Poor
2025-10-01,Shimla,14.2,77,2.5,85,17.3,Moderate
2025-10-02,Delhi,30.2,40,0.0,270,31.8,Poor
2025-10-02,Bangalore,27.8,69,0.0,191,30.6,Poor
2025-10-02,Mumbai,26.4,59,6.2,252,28.8,Poor
2025-10-02,Chennai,35.1,82,0.0,182,38.4,Poor
2025-10-02,Ahmedabad,20.5,51,0.0,224,22.5,Poor
2025-10-02,Hyderabad,24.4,69,0.0,217,27.2,Poor
2025-10-02,Lucknow,13.8,47,0.0,194,15.7,Poor
2025-10-02,Shimla,17.3,50,0.0,127,19.3,Poor
2025-10-03,Delhi,28.1,30,7.2,277,29.3,Poor
2025-10-03,Bangalore,29.8,37,0.0,169,31.3,Poor
2025-10-03,Mumbai,24.0,43,0.0,185,25.7,Poor
2025-10-03,Chennai,39.7,77,0.0,222,42.8,Poor
2025-10-03,Ahmedabad,26.1,42,0.0,181,27.8,Poor
2025-10-03,Hyderabad,39.2,84,0.0,149,42.6,Poor
2025-10-03,Lucknow,19.3,61,0.0,220,21.7,Poor
2025-10-03,Shimla,2.6,47,0.0,106,4.5,Poor
2025-10-04,Delhi,26.1,83,0.0,218,29.4,Poor
2025-10-04,Bangalore,29.7,70,0.0,203,32.5,Poor
2025-10-04,Mumbai,27.6,30,0.0,214,28.8,Poor
2025-10-04,Chennai,25.0,42,0.0,196,26.7,Poor
2025-10-04,Ahmedabad,21.9,45,0.0,234,23.7,Poor
2025-10-04,Hyderabad,29.3,67,0.0,168,32.0,Poor
2025-10-04,Lucknow,15.5,77,0.0,200,18.6,Poor
2025-10-04,Shimla,16.1,31,0.0,85,17.3,Moderate
2025-10-05,Delhi,24.1,65,11.0,254,26.7,Poor
2025-10-05,Bangalore,32.6,47,0.3,201,34.5,Poor
2025-10-05,Mumbai,30.9,37,0.0,263,32.4,Poor
2025-10-05,Chennai,33.9,61,0.0,189,36.3,Poor
2025-10-05,Ahmedabad,40.3,83,9.5,261,43.6,Poor
2025-10-05,Hyderabad,39.2,76,14.0,206,42.2,Poor
2025-10-05,Lucknow,32.5,44,20.0,236,34.3,Poor
2025-10-05,Shimla,10.5,67,0.0,91,13.2,Moderate
2025-10-06,Delhi,19.4,69,0.0,209,22.2,Poor
2025-10-06,Bangalore,29.3,40,0.0,146,30.9,Poor
2025-10-06,Mumbai,23.0,79,2.3,278,26.2,Poor
2025-10-06,Chennai,31.0,37,1.0,229,32.5,Poor
2025-10-06,Ahmedabad,38.7,32,0.0,180,40.0,Poor
2025-10-06,Hyderabad,35.1,80,0.0,191,38.3,Poor
2025-10-06,Lucknow,31.8,70,7.1,230,34.6,Poor
2025-10-06,Shimla,14.4,47,0.0,89,16.3,Moderate
2025-10-07,Delhi,27.3,40,17.1,265,28.9,Poor
2025-10-07,Bangalore,21.3,49,10.3,160,23.3,Poor
2025-10-07,Mumbai,24.9,41,18.5,215,26.5,Poor
2025-10-07,Chennai,37.0,52,0.0,215,39.1,Poor
